Date,refloc,IndexSeries,IndexSymbol,CreditVix_pc,CreditVix_bp,NearTerm,NextTerm,Percentage_Near,BasisPoint_Near,D1,Percentage_Next,BasisPoint_Next,D2,sigma1sq_pc,sigma2sq_pc,sigma1sq_bp,sigma2sq_bp,T1,T2,IndexVersion
2018-10-31,L1730,30,VIXIE,55.81113897,46.08441095,2018-11-21,2018-12-19,56.94139035,46.24023617,21,54.76843571,45.94297082,49,0.324232193,0.299958155,0.213815944,0.211075657,0.057534247,0.134246575,
2018-10-31,N1730,31,VIXIG,54.49699801,41.90841951,2018-11-21,2018-12-19,58.2793049,43.08403124,21,50.83298586,40.81560381,49,0.339647738,0.258399245,0.185623375,0.166591351,0.057534247,0.134246575,
2018-10-31,L1730,30,VIXXO,43.25096293,140.4321058,2018-11-21,2018-12-19,44.51631979,141.310878,21,42.0733373,139.6322607,49,0.198170273,0.177016571,1.996876425,1.949716822,0.057534247,0.134246575,
2018-11-01,L1730,30,VIXFS,61.84517884,59.68750925,2018-11-21,2018-12-19,63.33898187,60.44746526,20,60.70070663,59.11113084,48,0.401182662,0.368457579,0.365389606,0.349412579,0.054794521,0.131506849,
2018-11-01,N1730,31,VIXHY,38.88032122,160.8753855,2018-11-21,2018-12-19,38.99118553,157.8138325,20,38.79696508,163.1338488,48,0.152031255,0.15052045,2.490520572,2.661265263,0.054794521,0.131506849,
2018-11-01,L1730,30,VIXIE,53.13160381,42.26071781,2018-11-21,2018-12-19,53.79542966,41.91516048,20,52.62823982,42.5180428,48,0.289394825,0.276973163,0.175688068,0.180778396,0.054794521,0.131506849,
2018-11-01,N1730,31,VIXIG,51.98987945,39.56485093,2018-11-21,2018-12-19,56.24656613,40.90379163,20,48.55307497,38.53012295,48,0.31636762,0.235740109,0.167312017,0.148457037,0.054794521,0.131506849,
2018-11-01,L1730,30,VIXXO,42.15290956,136.3739155,2018-11-21,2018-12-19,43.08572916,136.2332627,20,41.43951714,136.47931,48,0.185638006,0.171723358,1.855950188,1.862660205,0.054794521,0.131506849,
2018-11-02,L1730,30,VIXFS,57.16059627,53.17644647,2018-11-21,2018-12-19,57.89271178,52.65383473,19,56.6984033,53.50036148,47,0.335156608,0.321470894,0.277242631,0.286228868,0.052054795,0.128767123,
2018-11-02,N1730,31,VIXHY,38.78473211,159.4381412,2018-11-21,2018-12-19,39.10461673,156.7643411,19,38.58353556,161.086096,47,0.152917105,0.148868922,2.457505865,2.594873033,0.052054795,0.128767123,
2018-11-02,L1730,30,VIXIE,47.35032692,37.38440475,2018-11-21,2018-12-19,48.34469536,37.222856,19,46.71834647,37.48498029,47,0.233720957,0.21826039,0.138554101,0.140512375,0.052054795,0.128767123,
2018-11-02,N1730,31,VIXIG,49.68561759,37.53251907,2018-11-21,2018-12-19,53.41825789,38.48514991,19,47.20405273,36.92488337,47,0.285351028,0.222822259,0.148110676,0.136344701,0.052054795,0.128767123,
2018-11-02,L1730,30,VIXXO,39.90719247,126.0245446,2018-11-21,2018-12-19,40.43393253,124.1715998,19,39.5745491,127.1684848,47,0.16349029,0.156614494,1.541858619,1.617182352,0.052054795,0.128767123,
2018-11-05,L1730,30,VIXFS,59.59326552,55.30038769,2018-11-21,2018-12-19,60.59684835,54.74418494,16,59.22411003,55.50126128,44,0.367197803,0.350749521,0.299692578,0.308039,0.043835616,0.120547945,
2018-11-05,N1730,31,VIXHY,37.62470857,152.8148383,2018-11-21,2018-12-19,37.61586961,148.5710662,16,37.62792223,154.3290979,44,0.141495365,0.141586053,2.207336172,2.381747045,0.043835616,0.120547945,
2018-11-05,L1730,30,VIXIE,47.35722947,37.1556931,2018-11-21,2018-12-19,48.592349,36.95845117,16,46.90003122,37.22715834,44,0.236121638,0.219961293,0.136592711,0.138586132,0.043835616,0.120547945,
2018-11-05,N1730,31,VIXIG,47.89084045,35.65356656,2018-11-21,2018-12-19,53.9273285,37.82725135,16,45.49761427,34.82951772,44,0.290815676,0.20700329,0.143090094,0.12130953,0.043835616,0.120547945,
2018-11-05,L1730,30,VIXXO,39.75697279,126.9841612,2018-11-21,2018-12-19,40.69976832,125.5037363,16,39.40854628,127.5182364,44,0.165647114,0.155303352,1.575118783,1.626090061,0.043835616,0.120547945,
2018-11-06,L1730,30,VIXFS,59.93271036,56.34224202,2018-11-21,2018-12-19,61.26750644,56.23337835,15,59.52327504,56.37511291,43,0.375370735,0.354302027,0.316219284,0.317815336,0.04109589,0.117808219,
2018-11-06,N1730,31,VIXHY,37.55847256,150.0168184,2018-11-21,2018-12-19,38.2526749,147.8672708,15,37.34605718,150.6606442,43,0.146326714,0.139472799,2.186472978,2.26986297,0.04109589,0.117808219,
2018-11-06,L1730,30,VIXIE,47.42378605,37.26170787,2018-11-21,2018-12-19,48.60305166,36.92451867,15,47.06144693,37.36304974,43,0.236225663,0.221477979,0.136342008,0.139599749,0.04109589,0.117808219,
2018-11-06,N1730,31,VIXIG,49.34409088,36.98104034,2018-11-21,2018-12-19,54.93297336,39.18477967,15,47.52521748,36.28845702,43,0.301763156,0.22586463,0.153544696,0.131685211,0.04109589,0.117808219,
2018-11-06,L1730,30,VIXXO,39.61814108,124.36021,2018-11-21,2018-12-19,40.98888773,123.9576556,15,39.19429296,124.4816562,43,0.168008892,0.15361926,1.536550039,1.549568272,0.04109589,0.117808219,
2018-11-07,L1730,30,VIXFS,58.89186374,53.54987415,2018-11-21,2018-12-19,59.74942687,52.6984201,14,58.67551462,53.76063064,42,0.356999401,0.344281602,0.277712348,0.289020541,0.038356164,0.115068493,
2018-11-07,N1730,31,VIXHY,35.58538753,139.1509883,2018-11-21,2018-12-19,36.59599549,137.9002456,14,35.32821869,139.4619213,42,0.133926689,0.124808304,1.901647773,1.94496275,0.038356164,0.115068493,
2018-11-07,L1730,30,VIXIE,44.41700121,33.77662221,2018-11-21,2018-12-19,44.60647546,32.67982969,14,44.36950622,34.04529986,42,0.198973765,0.196865308,0.106797127,0.115908244,0.038356164,0.115068493,
2018-11-07,N1730,31,VIXIG,45.19991003,33.09944842,2018-11-21,2018-12-19,47.92094683,33.79273344,14,44.49365738,32.9238462,42,0.229641715,0.197968555,0.114194883,0.108397965,0.038356164,0.115068493,
2018-11-07,L1730,30,VIXXO,38.19671457,118.2134827,2018-11-21,2018-12-19,39.48096531,117.5863849,14,37.86884735,118.369738,42,0.155874662,0.14340496,1.382655791,1.401139488,0.038356164,0.115068493,
2018-11-08,L1730,30,VIXFS,59.03352187,55.40008538,2018-11-21,2018-12-19,61.39370042,55.70265468,13,58.53753249,55.33780423,41,0.376918645,0.342664271,0.310278574,0.306227258,0.035616438,0.112328767,
2018-11-08,N1730,31,VIXHY,36.11264619,143.3158918,2018-11-21,2018-12-19,36.21137393,138.8926905,13,36.09235732,144.2066059,41,0.13112636,0.130265826,1.929117946,2.079554519,0.035616438,0.112328767,
2018-11-08,L1730,30,VIXIE,44.18521634,33.88405625,2018-11-21,2018-12-19,44.39729521,32.82764421,13,44.14157921,34.09674882,41,0.197111982,0.194847901,0.107765422,0.116258828,0.035616438,0.112328767,
2018-11-08,N1730,31,VIXIG,45.36090572,32.98642688,2018-11-21,2018-12-19,49.37006781,33.93451954,13,44.49372742,32.78852241,41,0.24374036,0.197969178,0.115155162,0.10750872,0.035616438,0.112328767,
2018-11-08,L1730,30,VIXXO,37.72053158,116.4607029,2018-11-21,2018-12-19,38.7999078,115.282447,13,37.49524017,116.7009691,41,0.150543285,0.140589304,1.329004259,1.361911619,0.035616438,0.112328767,
2018-11-09,L1730,30,VIXFS,56.91465593,54.94362533,2018-11-21,2018-12-19,59.1794884,54.99729157,12,56.52836246,54.93467586,40,0.350221185,0.319545576,0.302470208,0.301781861,0.032876712,0.109589041,
2018-11-09,N1730,31,VIXHY,39.82234103,163.423056,2018-11-21,2018-12-19,41.74883532,165.1744337,12,39.49212298,163.1293317,40,0.174296525,0.155962778,2.728259354,2.661117886,0.032876712,0.109589041,
2018-11-09,L1730,30,VIXIE,45.38589486,35.62970913,2018-11-21,2018-12-19,46.33780146,35.01783364,12,45.22529587,35.73066968,40,0.214719184,0.204532739,0.122624867,0.127668076,0.032876712,0.109589041,
2018-11-09,N1730,31,VIXIG,49.20877909,38.39575505,2018-11-21,2018-12-19,54.98828458,40.86658326,12,48.17816956,37.96832104,40,0.302371144,0.232113602,0.167007763,0.14415934,0.032876712,0.109589041,
2018-11-09,L1730,30,VIXXO,38.82833537,122.022203,2018-11-21,2018-12-19,40.73264668,122.5341541,12,38.50179409,121.9366688,40,0.165914851,0.148238815,1.501461892,1.486855121,0.032876712,0.109589041,
2018-11-12,L1730,30,VIXFS,57.8524078,57.51498645,2018-11-21,2018-12-19,62.94147925,60.15299773,9,57.42001584,57.29577062,37,0.396162981,0.329705822,0.361838314,0.328280533,0.024657534,0.101369863,
2018-11-12,L1730,30,VIXIE,48.09613253,38.77785842,2018-11-21,2018-12-19,50.38218085,38.98257614,9,47.90599639,38.7612123,37,0.253836415,0.229498449,0.151964124,0.150243158,0.024657534,0.101369863,
2018-11-12,L1730,30,VIXXO,40.08760341,128.9652961,2018-11-21,2018-12-19,43.55234269,133.727637,9,39.79345941,128.5714295,37,0.189680655,0.158351941,1.788308089,1.653061248,0.024657534,0.101369863,
2018-11-13,L1730,30,VIXFS,59.37214688,57.82008832,2018-11-21,2018-12-19,64.98284634,60.726255,8,59.01496298,57.63924783,36,0.422277032,0.348276586,0.368767805,0.332228289,0.021917808,0.098630137,
2018-11-13,N1730,31,VIXHY,43.16704538,182.8550276,2018-11-21,2018-12-19,48.46257636,196.8103149,8,42.82506368,181.97486,36,0.234862131,0.183398608,3.873430006,3.311484966,0.021917808,0.098630137,
2018-11-13,L1730,30,VIXIE,48.43330943,38.7218444,2018-11-21,2018-12-19,51.320105,39.4011083,8,48.25280171,38.68029352,36,0.263375318,0.232833287,0.155244734,0.149616511,0.021917808,0.098630137,
2018-11-13,N1730,31,VIXIG,53.17691339,43.63272247,2018-11-21,2018-12-19,65.47707794,51.83969288,8,52.33862605,43.08511623,36,0.428724774,0.273933178,0.268735376,0.185632724,0.021917808,0.098630137,
2018-11-13,L1730,30,VIXXO,40.07979256,130.0411526,2018-11-21,2018-12-19,44.0282779,135.9895902,8,39.82791144,129.6718716,36,0.193848925,0.158626253,1.849316864,1.681479427,0.021917808,0.098630137,
2018-11-14,L1730,30,VIXFS,59.3681524,58.81298148,2018-11-21,2018-12-19,65.96194073,62.4218174,7,59.06477021,58.65103864,35,0.435097763,0.348864708,0.389648329,0.343994433,0.019178082,0.095890411,
2018-11-14,N1730,31,VIXHY,46.70370039,201.5711998,2018-11-21,2018-12-19,53.25187466,220.3627548,7,46.39803826,200.7142705,35,0.283576216,0.215277795,4.855974371,4.028621838,0.019178082,0.095890411,
2018-11-14,L1730,30,VIXIE,50.67000854,41.49561062,2018-11-21,2018-12-19,55.43252607,43.4908964,7,50.45274562,41.40667807,35,0.307276495,0.254547954,0.189145807,0.171451299,0.019178082,0.095890411,
2018-11-14,N1730,31,VIXIG,55.17311028,46.32630904,2018-11-21,2018-12-19,68.77558502,54.17501133,7,54.5047462,45.9546629,35,0.473008109,0.297076736,0.293493185,0.211183104,0.019178082,0.095890411,
2018-11-14,L1730,30,VIXXO,41.4967611,136.7838372,2018-11-21,2018-12-19,45.6825978,143.1011235,7,41.30514687,136.5025407,35,0.208689974,0.170611516,2.047793156,1.863294363,0.019178082,0.095890411,
2018-11-15,L1730,30,VIXFS,63.57288801,64.84190206,2018-12-19,2019-01-16,63.21834804,64.50501731,34,62.00242618,63.35064719,62,0.399655953,0.384430085,0.416089726,0.40133045,0.093150685,0.169863014,
2018-11-15,N1730,31,VIXHY,47.87097634,208.3569114,2018-12-19,2019-01-16,47.13868419,206.4657112,34,44.5690349,199.9271612,62,0.222205555,0.198639887,4.262808992,3.997086978,0.093150685,0.169863014,
2018-11-15,L1730,30,VIXIE,55.89453072,47.66640285,2018-12-19,2019-01-16,55.10037074,47.25054,34,52.32099038,45.81393446,62,0.303605086,0.273748603,0.223261353,0.209891659,0.093150685,0.169863014,
2018-11-15,N1730,31,VIXIG,57.00422892,47.09269324,2018-12-19,2019-01-16,56.74494824,47.2249524,34,55.85779826,47.6702007,62,0.321998915,0.312009363,0.223019613,0.227244803,0.093150685,0.169863014,
2018-11-15,L1730,30,VIXXO,48.52387605,165.9025647,2018-12-19,2019-01-16,47.89693785,165.5231445,34,45.70959444,164.2314989,62,0.229411666,0.208936702,2.739791136,2.697198522,0.093150685,0.169863014,
2018-11-16,L1730,30,VIXFS,64.31749832,67.69694196,2018-12-19,2019-01-16,63.98946996,67.35728351,33,62.46166792,65.77569631,61,0.409465227,0.390145996,0.453700364,0.432644222,0.090410959,0.167123288,
2018-11-16,N1730,31,VIXHY,48.53732544,212.4540686,2018-12-19,2019-01-16,47.96398574,211.1590001,33,45.23913337,205.1095387,61,0.230054393,0.204657919,4.458812332,4.206992288,0.090410959,0.167123288,
2018-11-16,L1730,30,VIXIE,59.01242354,51.12553387,2018-12-19,2019-01-16,58.18951451,50.67708993,33,54.25231978,48.56556129,61,0.33860196,0.29433142,0.256816744,0.235861374,0.090410959,0.167123288,
2018-11-16,N1730,31,VIXIG,58.72443585,51.01973107,2018-12-19,2019-01-16,58.51317014,51.00570003,33,57.53347362,50.94124569,61,0.342379108,0.331010059,0.260158144,0.259501051,0.090410959,0.167123288,
2018-11-16,L1730,30,VIXXO,51.44325016,179.0810586,2018-12-19,2019-01-16,50.86852505,178.3499635,33,48.14249618,174.9549254,61,0.258760684,0.231769994,3.180870948,3.060922593,0.090410959,0.167123288,
2018-11-19,L1730,30,VIXFS,69.12077049,75.40516176,2018-12-19,2019-01-16,69.12077049,75.40516176,30,63.41182139,69.47868822,58,0.477768091,0.402105909,0.568593842,0.482728812,0.082191781,0.15890411,
2018-11-19,N1730,31,VIXHY,49.40338718,221.2112363,2018-12-19,2019-01-16,49.40338718,221.2112363,30,45.63657632,209.7749327,58,0.244069466,0.20826971,4.893441105,4.400552237,0.082191781,0.15890411,
2018-11-19,L1730,30,VIXIE,69.24975159,63.60286801,2018-12-19,2019-01-16,69.24975159,63.60286801,30,65.52804562,60.83224807,58,0.479552809,0.429392476,0.404532482,0.370056241,0.082191781,0.15890411,
2018-11-19,N1730,31,VIXIG,60.15743393,53.70829586,2018-12-19,2019-01-16,60.15743393,53.70829586,30,58.65740618,53.03503936,58,0.361891686,0.34406913,0.288458104,0.28127154,0.082191781,0.15890411,
2018-11-19,L1730,30,VIXXO,50.50822264,179.5945999,2018-12-19,2019-01-16,50.50822264,179.5945999,30,47.72368609,175.1327341,58,0.255108055,0.227755021,3.22542203,3.067147454,0.082191781,0.15890411,
2018-11-20,L1730,30,VIXFS,71.75440801,79.64720743,2018-12-19,2019-01-16,72.23961194,80.18294971,29,64.72210204,71.88478602,57,0.521856153,0.418895049,0.642930542,0.516742246,0.079452055,0.156164384,
2018-11-20,N1730,31,VIXHY,50.29494437,228.7760862,2018-12-19,2019-01-16,50.46991383,229.2480796,29,47.82666927,222.1909245,57,0.25472122,0.228739029,5.255468198,4.936880692,0.079452055,0.156164384,
2018-11-20,L1730,30,VIXIE,68.62159481,62.85179755,2018-12-19,2019-01-16,68.90190735,63.06809923,29,64.64807818,59.80135795,57,0.474747284,0.417937401,0.397758514,0.357620241,0.079452055,0.156164384,
2018-11-20,N1730,31,VIXIG,63.03404383,58.11997605,2018-12-19,2019-01-16,63.13193293,58.17415706,29,61.67363235,57.37052117,57,0.398564096,0.380363693,0.338423255,0.32913767,0.079452055,0.156164384,
2018-11-20,L1730,30,VIXXO,53.50354031,196.3156142,2018-12-19,2019-01-16,53.74986177,196.8086031,29,49.99717735,189.4136731,57,0.288904764,0.249971774,3.873362626,3.587753955,0.079452055,0.156164384,
2018-11-21,L1730,30,VIXFS,71.07074341,77.16163941,2018-12-19,2019-01-16,71.91838459,78.06992566,28,65.29339932,70.97501723,56,0.517225404,0.426322799,0.609491329,0.503745307,0.076712329,0.153424658,
2018-11-21,N1730,31,VIXHY,45.75280472,203.2659703,2018-12-19,2019-01-16,45.94421143,203.3326902,28,44.48859272,202.8317564,56,0.211087056,0.197923488,4.134418289,4.11407214,0.076712329,0.153424658,
2018-11-21,L1730,30,VIXIE,63.96957711,56.67651744,2018-12-19,2019-01-16,64.61726416,57.13734264,28,59.58825882,53.58464064,56,0.417539083,0.355076059,0.326467592,0.287131371,0.076712329,0.153424658,
2018-11-21,N1730,31,VIXIG,62.61409969,57.25191514,2018-12-19,2019-01-16,62.94574953,57.45589705,28,60.41401415,55.90789488,56,0.396216738,0.364985311,0.330118011,0.312569271,0.076712329,0.153424658,
2018-11-21,L1730,30,VIXXO,50.23423494,177.3643179,2018-12-19,2019-01-16,50.66550404,178.1466426,28,47.33530659,172.1925922,56,0.25669933,0.224063125,3.173622628,2.96502888,0.076712329,0.153424658,
2018-11-22,L1730,30,VIXFS,70.97412535,77.21476858,2018-12-19,2019-01-16,72.27738944,78.61046214,27,65.37259377,71.22086846,55,0.522402102,0.427357602,0.617960476,0.50724121,0.073972603,0.150684932,
2018-11-22,N1730,31,VIXHY,45.72458794,203.2934528,2018-12-19,2019-01-16,46.01060037,203.391998,27,44.53541404,202.8898149,55,0.211697535,0.19834031,4.136830484,4.1164277,0.073972603,0.150684932,
2018-11-22,L1730,30,VIXIE,63.03473846,56.36595079,2018-12-19,2019-01-16,63.9545408,56.94272741,27,59.12308746,53.94222807,55,0.409018329,0.349553947,0.32424742,0.290976397,0.073972603,0.150684932,
2018-11-22,N1730,31,VIXIG,62.60489953,57.2622311,2018-12-19,2019-01-16,63.1175557,57.58238983,27,60.46242278,55.93341118,55,0.398382584,0.365570457,0.331573162,0.312854649,0.073972603,0.150684932,
2018-11-22,L1730,30,VIXXO,49.73713028,178.1161193,2018-12-19,2019-01-16,50.26365358,178.8041025,27,47.52246361,175.2735244,55,0.252643487,0.225838455,3.197090707,3.072080837,0.073972603,0.150684932,
2018-11-23,L1730,30,VIXFS,71.21966333,78.28595178,2018-12-19,2019-01-16,73.06747039,80.28759276,26,65.58978545,72.19235283,54,0.533885523,0.430201996,0.644609755,0.521173581,0.071232877,0.147945205,
2018-11-23,N1730,31,VIXHY,48.48343136,219.9968627,2018-12-19,2019-01-16,49.01327378,221.0607774,26,46.91917745,216.8940181,54,0.240230101,0.220140921,4.886786729,4.704301508,0.071232877,0.147945205,
2018-11-23,L1730,30,VIXIE,57.79423915,51.71877367,2018-12-19,2019-01-16,58.50982389,51.95213361,26,55.6753546,51.0386296,54,0.342339949,0.309974511,0.269902419,0.260494171,0.071232877,0.147945205,
2018-11-23,N1730,31,VIXIG,69.55182984,65.21159681,2018-12-19,2019-01-16,70.93125677,66.23570016,26,65.40359599,62.1583687,54,0.503124319,0.427763037,0.438716798,0.38636628,0.071232877,0.147945205,
2018-11-23,L1730,30,VIXXO,51.37074418,188.2011606,2018-12-19,2019-01-16,52.16278958,189.5835853,26,49.01076466,184.1492026,54,0.272095662,0.240205505,3.594193581,3.391092882,0.071232877,0.147945205,
2018-11-26,L1730,30,VIXFS,71.23765246,73.42955894,2018-12-19,2019-01-16,74.39960991,76.43747111,23,66.72162546,69.15209336,51,0.553530195,0.44517753,0.584268699,0.478201202,0.063013699,0.139726027,
2018-11-26,N1730,31,VIXHY,45.90822463,204.6918799,2018-12-19,2019-01-16,46.14955648,203.059992,23,45.57968302,206.87924,51,0.212978156,0.20775075,4.123336036,4.279901993,0.063013699,0.139726027,
2018-11-26,L1730,30,VIXIE,60.72394257,54.70351796,2018-12-19,2019-01-16,63.27556684,56.63870665,23,57.0905106,51.97075197,51,0.400379736,0.32593264,0.320794309,0.270095906,0.063013699,0.139726027,
2018-11-26,N1730,31,VIXIG,62.97009646,55.3897711,2018-12-19,2019-01-16,63.56040639,54.99558558,23,62.16251988,55.91865822,51,0.403992526,0.386417888,0.302451443,0.312689634,0.063013699,0.139726027,
2018-11-26,L1730,30,VIXXO,50.9314672,183.4231918,2018-12-19,2019-01-16,52.59002819,186.6211829,23,48.59751843,179.0055824,51,0.276571107,0.23617188,3.48274659,3.204299854,0.063013699,0.139726027,
2018-11-27,L1730,30,VIXFS,70.10779493,74.31654843,2018-12-19,2019-01-16,73.19030126,77.53367685,22,66.5523395,70.60860802,50,0.53568202,0.442921389,0.601147105,0.498557553,0.060273973,0.136986301,
2018-11-27,N1730,31,VIXHY,44.61697547,197.8879797,2018-12-19,2019-01-16,44.79809937,195.8383742,22,44.41688611,200.1183014,50,0.200686971,0.197285977,3.835266882,4.004733454,0.060273973,0.136986301,
2018-11-27,L1730,30,VIXIE,58.02485485,52.10945484,2018-12-19,2019-01-16,59.78076803,53.18762501,22,56.02982858,50.89709516,50,0.357374023,0.313934169,0.282892345,0.25905143,0.060273973,0.136986301,
2018-11-27,N1730,31,VIXIG,59.82303613,51.67873507,2018-12-19,2019-01-16,60.61621712,51.31862036,22,58.93820927,52.07198486,50,0.367432578,0.347371251,0.26336008,0.271149161,0.060273973,0.136986301,
2018-11-27,L1730,30,VIXXO,52.14643585,196.3251212,2018-12-19,2019-01-16,54.04373661,200.6109859,22,49.97628045,191.4999146,50,0.292072547,0.249762861,4.024476765,3.667221731,0.060273973,0.136986301,
2018-11-28,L1730,30,VIXFS,68.95605334,75.43019279,2018-12-19,2019-01-16,71.98265301,78.61020814,21,66.09839251,72.43283514,49,0.518150233,0.436899749,0.617956482,0.524651561,0.057534247,0.134246575,
2018-11-28,N1730,31,VIXHY,39.08967874,164.6802618,2018-12-19,2019-01-16,38.7501348,160.5870885,21,39.39436348,168.2978507,49,0.150157295,0.155191587,2.578821301,2.832416654,0.057534247,0.134246575,
2018-11-28,L1730,30,VIXIE,58.63824629,52.53737427,2018-12-19,2019-01-16,60.8689837,53.86410658,21,56.54417858,51.30744411,49,0.370503318,0.319724413,0.290134198,0.263245382,0.057534247,0.134246575,
2018-11-28,N1730,31,VIXIG,49.87283492,41.63138761,2018-12-19,2019-01-16,51.06062994,41.36803543,21,48.77324397,41.86823128,49,0.260718793,0.237882933,0.171131436,0.175294879,0.057534247,0.134246575,
2018-11-28,L1730,30,VIXXO,49.77154053,184.3294454,2018-12-19,2019-01-16,51.05357051,185.5086409,21,48.58246583,183.2560162,49,0.260646706,0.236025599,3.441345585,3.358276747,0.057534247,0.134246575,
2018-11-29,L1730,30,VIXFS,68.5967885,73.75120516,2018-12-19,2019-01-16,71.59994771,76.75649754,20,66.25514736,71.41428796,48,0.512655251,0.438974455,0.589155991,0.510000052,0.054794521,0.131506849,
2018-11-29,N1730,31,VIXHY,38.83012342,164.2648224,2018-12-19,2019-01-16,38.44361131,159.4962899,20,39.11750132,167.7522904,48,0.147791125,0.153017891,2.54390665,2.814083092,0.054794521,0.131506849,
2018-11-29,L1730,30,VIXIE,55.28438987,48.63124334,2018-12-19,2019-01-16,56.73473367,49.0477896,20,54.17115545,48.31647702,48,0.321883,0.293451408,0.240568566,0.233448195,0.054794521,0.131506849,
2018-11-29,N1730,31,VIXIG,48.07275759,40.30706738,2018-12-19,2019-01-16,47.53874102,38.56805014,20,48.46940907,41.56360875,48,0.22599319,0.234928362,0.148749449,0.172753357,0.054794521,0.131506849,
2018-11-29,L1730,30,VIXXO,49.92897339,186.9258322,2018-12-19,2019-01-16,51.81670215,189.7374231,20,48.46494822,184.7890675,48,0.268497062,0.234885121,3.600028974,3.414699947,0.054794521,0.131506849,
2018-11-30,L1730,30,VIXFS,68.6236278,74.07127221,2018-12-19,2019-01-16,72.2143272,77.55230769,19,66.28165536,71.81087359,47,0.521490905,0.439325784,0.601436043,0.515680157,0.052054795,0.128767123,
2018-11-30,N1730,31,VIXHY,41.22672722,176.8155118,2018-12-19,2019-01-16,41.15878556,172.8733261,19,41.26911756,179.234423,47,0.169404563,0.170314006,2.988518688,3.212497838,0.052054795,0.128767123,
2018-11-30,L1730,30,VIXIE,56.47312354,50.62115451,2018-12-19,2019-01-16,58.66779389,51.54219487,19,55.05760216,50.03712302,47,0.344191004,0.303133956,0.265659785,0.250371368,0.052054795,0.128767123,
2018-11-30,N1730,31,VIXIG,50.18045083,42.26621707,2018-12-19,2019-01-16,51.56418831,41.52243039,19,49.29623988,42.7243325,47,0.265886552,0.243011927,0.172411223,0.182536859,0.052054795,0.128767123,
2018-11-30,L1730,30,VIXXO,51.56685537,190.0602756,2018-12-19,2019-01-16,56.39938685,201.5604278,19,48.30292751,182.5080442,47,0.318089084,0.233317281,4.062660606,3.330918621,0.052054795,0.128767123,
2018-12-03,L1730,30,VIXFS,68.97839238,73.40297428,2018-12-19,2019-01-16,73.87233123,78.18067769,16,67.11035278,71.58661381,44,0.545712132,0.450379945,0.611221836,0.512464328,0.043835616,0.120547945,
2018-12-03,N1730,31,VIXHY,39.88491342,169.20661,2018-12-19,2019-01-16,39.8796378,164.6043221,16,39.88683166,170.8494344,44,0.159038551,0.159095934,2.709458284,2.918952923,0.043835616,0.120547945,
2018-12-03,L1730,30,VIXIE,54.46325689,47.77418359,2018-12-19,2019-01-16,56.92559809,48.56756142,16,53.53979012,47.48239596,44,0.324052372,0.286650913,0.235880802,0.225457793,0.043835616,0.120547945,
2018-12-03,N1730,31,VIXIG,49.09088338,41.28021439,2018-12-19,2019-01-16,49.03592896,39.53757975,16,49.11085156,41.89593238,44,0.240452233,0.241187574,0.156322021,0.175526915,0.043835616,0.120547945,
2018-12-03,L1730,30,VIXXO,48.50848135,172.2650103,2018-12-19,2019-01-16,46.37111784,160.4206829,16,49.26271794,176.3749427,44,0.215028057,0.242681538,2.57347955,3.11081204,0.043835616,0.120547945,
2018-12-04,L1730,30,VIXFS,67.07488034,74.88676914,2018-12-19,2019-01-16,72.81532052,81.03690976,15,65.24003877,72.92538861,43,0.53020709,0.425626266,0.656698074,0.53181123,0.04109589,0.117808219,
2018-12-04,N1730,31,VIXHY,45.38364513,201.54542,2018-12-19,2019-01-16,46.58356439,201.7100785,15,45.01458254,201.4956131,43,0.217002847,0.202631264,4.068695576,4.060048209,0.04109589,0.117808219,
2018-12-04,L1730,30,VIXIE,57.32193735,52.11967529,2018-12-19,2019-01-16,60.47459563,53.73724758,15,56.33408542,51.6206642,43,0.365717672,0.317352918,0.288769178,0.266469297,0.04109589,0.117808219,
2018-12-04,N1730,31,VIXIG,54.2051853,48.72069988,2018-12-19,2019-01-16,55.42197233,48.20388772,15,53.83190528,48.87586962,43,0.307159502,0.289787403,0.232361479,0.238885063,0.04109589,0.117808219,
2018-12-04,L1730,30,VIXXO,49.77694093,184.9008203,2018-12-19,2019-01-16,55.75890117,198.7980854,15,47.8213584,180.4887888,43,0.310905506,0.228688232,3.952067876,3.257620288,0.04109589,0.117808219,
2018-12-06,L1730,30,VIXFS,67.16816706,76.78279969,2018-12-19,2019-01-16,74.64652887,85.38037724,13,65.52844158,74.89696352,41,0.557210427,0.429397666,0.728980882,0.560955514,0.035616438,0.112328767,
2018-12-06,N1730,31,VIXHY,44.98499975,202.2173666,2018-12-19,2019-01-16,46.82414338,205.1323179,13,44.59829652,201.6141104,41,0.21925004,0.198900805,4.207926785,4.06482495,0.035616438,0.112328767,
2018-12-06,L1730,30,VIXIE,59.22726763,56.80988968,2018-12-19,2019-01-16,62.91975842,58.65568422,13,58.4408618,56.42373284,41,0.3958896,0.341533433,0.344048929,0.318363763,0.035616438,0.112328767,
2018-12-06,N1730,31,VIXIG,54.71164355,49.00993048,2018-12-19,2019-01-16,56.95326382,48.90857266,13,54.24028969,49.03069965,41,0.324367426,0.294200903,0.239204848,0.240400951,0.035616438,0.112328767,
2018-12-06,L1730,30,VIXXO,54.09862087,211.6867734,2018-12-19,2019-01-16,49.09885519,189.3532279,13,55.06830637,215.983518,41,0.241069758,0.303251837,3.585464493,4.664888006,0.035616438,0.112328767,
