Date,VIXIG Percent,VIXIG Basis Point,VIXHY Percent,VIXHY Basis Point,VIXIE Percent,VIXIE Basis Point,VIXXO Percent,VIXXO Basis Point,VIXFS Percent,VIXFS Basis Point
2019-05-06,47.16925016,32.38069939,36.58736086,136.6915974,45.78440006,30.67165779,38.81705382,108.90707649999999,54.45374615,42.12127636
2019-05-07,50.53564666,35.2905876,37.52758978,143.7096666,51.49675845,36.70136351,43.01286002,126.8698425,59.18584199,49.22229388
2019-05-08,52.12768792,37.15110524,40.4714385,155.2120399,54.49746069,39.71128621,46.42524826,139.1427637,64.60725566,53.65132994
2019-05-09,58.73809652,42.01615131,44.64469422,168.0203883,62.12860393,44.9562745,56.14986553,176.2011204,76.07970709,67.2405026
2019-05-10,51.85604927,35.72076399,40.04401267,148.54368480000002,60.10653347,42.4992818,51.99937592,158.4653368,68.33449389,58.07886839
2019-05-13,57.81380029,43.08349908,44.67742719,178.6918912,60.63770135,44.2990597,52.86512489,166.8884757,73.70221192,66.13797571
2019-05-14,54.22582245,38.98868089,43.34559292,171.04357280000002,57.01166562,40.082349799999996,50.13152288,151.74524159999999,70.20474831,61.51551778
2019-05-15,53.01204582,38.02024363,40.54192392,158.97470149999998,57.58567773,41.821372600000004,49.37406576,149.2780299,69.14328661,61.05740331
2019-05-16,49.64193848,34.96509579,37.10561091,142.10630930000002,55.45014234,39.3794039,44.54910863,131.2487418,65.81554771,56.4417437
2019-05-17,49.57778223,35.66651605,36.28877767,141.6162611,55.84739142,40.75580863,45.26898306,137.26795369999996,66.29790178,57.48877451
2019-05-20,50.05718183,36.39309414,37.83192182,149.2677042,55.14355547,41.22200722,44.64106612,137.80059369999998,66.44589538,58.67359937
2019-05-21,48.07045574,34.59045731,35.78810015,138.5424271,52.37311638,37.68209331,41.87939783,126.73865090000001,64.47150754,56.31888332
2019-05-22,49.08036312,35.40223405,36.43677465,141.5639768,52.34924221,38.2536561,42.8433254,132.57044969999998,64.13466332,58.10122629999999
2019-05-23,51.66954095,38.30282022,39.60272421,158.8609827,54.54084053,41.69939568,45.61607217,146.5665965,65.64963284,62.91940873
2019-05-24,49.99972829,36.94221588,38.13736523,153.1751332,52.709936899999995,39.82317235,43.68151043,139.5277721,62.27968677,58.34803449
2019-05-28,52.0782468,39.41779291,39.834104499999995,161.7736146,53.84700648,40.480353,44.99250045,145.5829758,66.2114036,63.05575294
2019-05-29,54.23741752,41.24119964,42.32891291,175.6947091,54.88052271,42.24226279,46.12396364,152.8820628,67.26803478,66.01789378
2019-05-30,53.38687829,40.52308187,42.35790147,176.9915605,52.74598034,39.59683952,45.02687191,146.51246880000002,64.13772345,61.11889192
2019-05-31,57.09697304,45.27790451,45.63033033,198.51372990000002,56.29819403,43.5583207,47.88145547,159.6250659,69.44357381,66.24006272
2019-06-03,56.77673094,44.91793202,45.92922824,202.2213289,54.74037555,41.85984641,47.23840779,158.5305742,65.78201121,62.75811053
